id,max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,var_x,var_y,var_z,activity,isFall,timestamp,duration
108,1.794634262829833,2.1157190214307366,1.9870468344634338,-3.110074445056039,-2.413118272589082,-1.2627949041337585,-0.5509287826894605,0.02708905553344466,0.13686119666807836,1.5803561879400256,1.6137785190554885,1.244283778756858,Fall,1,1521641608.964,4.638999938964844
109,1.3106139421755705,1.7627257081599845,1.4841407613388227,-2.2546797911062857,-1.4778298741838822,-2.3949452265297713,-0.7613989912322587,-0.0204003933751626,-0.1059098218260361,1.4809789871954449,1.0506919213685662,0.8767090104116413,Fall,1,1521641608.964,4.638999938964844
110,1.135011741969978,1.317374830049391,2.186705928457638,-3.258182605879925,-2.011864296359464,-1.4918725041071035,-0.8912669197697795,-0.3115813494973201,0.25674373975774695,1.9858826302005514,0.9431317929619666,0.6163390401589803,Fall,1,1521641608.964,4.638999938964844
111,0.08569847324497948,2.9654575048247183,1.469747981907006,-2.482813997883823,-1.8226557185840262,-2.0422841595503654,-0.9860603340069302,-0.06865490367442077,-0.23072780786582373,0.7025431815747644,1.7304746728952292,1.3322719413884008,Fall,1,1521641608.964,4.638999938964844
112,1.7976342476212588,2.5054535581892936,1.7021642039161835,-2.4935428728564757,-2.265514232107499,-0.9004170027098726,-0.608061994195781,0.10232956980349528,0.37054095424320616,1.1526520044207482,1.8728807237924707,0.9448980177130424,Fall,1,1521641608.964,4.638999938964844
113,2.0369676126318206,0.9274829475519332,2.0319513975648253,-3.1008523543953754,-2.084827206123704,-0.5984568001202631,-0.6303447104651084,-0.3305944606810134,0.323789989137975,1.9989566133220453,1.034287053570312,0.832674964987858,Fall,1,1521641608.964,4.638999938964844
114,1.4616933021247205,1.5074742407239867,1.0916565821571185,-1.5523792575092379,-2.3255249891124334,-1.7611065620709472,-0.15914342157680034,-0.6515217889750784,-0.4462096292782844,0.9774818171155415,1.4879452901453742,0.6976263763705263,Fall,1,1521641608.964,4.638999938964844
115,-0.03695545689850688,1.365433713446893,2.1794295700785873,-2.6993871213491607,-2.2678636974865367,-0.6781354443496457,-1.5149512894557153,-0.22171597364521947,0.6642668523930731,0.5865221437994821,1.251205958762759,0.9455199531316979,Fall,1,1521641608.964,4.638999938964844
116,0.128,0.96,1.248,-1.504,-2.272,-0.192,-0.5813333333333334,-0.30399999999999994,0.3066666666666667,0.16995555555555555,0.7501653333333332,0.2163128888888889,Fall,1,1521641608.964,4.638999938964844
117,-0.448,-0.8,0.16,-0.48,-0.832,0.128,-0.46399999999999997,-0.8266666666666667,0.1386666666666667,0.00025599999999999955,0.0001422222222222215,0.00022755555555555558,Fall with Wiggling Hands,0,1521641833.6529999,4.440000057220459
118,-0.32,-0.608,0.16,-0.672,-0.96,-0.128,-0.5013333333333332,-0.8000000000000002,0.06933333333333334,0.008078222222222224,0.007167999999999997,0.007310222222222222,Fall with Wiggling Hands,0,1521641836.1529999,4.458000183105469
119,1.5320054336462525,0.8208387259601093,2.0128980978561017,-1.5762395320844103,-2.3064743038346514,-0.7690480704436656,-0.4988726268153165,-0.7984759703010725,-0.12724700147711912,0.9356509837166809,1.2186816300267205,0.9455980740463019,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
120,1.0440765681761608,0.21896766335883067,2.187864516307072,-1.565370697367683,-1.4525595969544547,-0.8638816646063927,-0.040329820351828784,-0.616669594885921,0.6174776680060896,0.9025580593688519,0.34106364810776174,0.8088104857364248,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
121,1.8889291112807052,-0.7840554704923046,1.0412015565092738,-2.2968606138941774,-1.5709779162507842,-0.1761956848811276,-0.3141868743959542,-1.1528876445450478,0.44714993108560974,1.716149017805347,0.06950767337877814,0.20878191026604256,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
122,0.16673452394075328,-0.5675309882507968,1.617277194351105,-1.3860365093120268,-1.7361428047709895,-1.802761517453511,-0.678338406387971,-1.013581810692109,0.055560143157363164,0.256212249740204,0.21407390314691513,1.1839124046408134,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
123,0.21317486357329973,-0.26153986722786393,1.3694900411400948,-1.2876318389901908,-1.9775305476388119,-0.9894604478099528,-0.6370196580613509,-1.34307909853497,0.3235591006458391,0.2862207982072977,0.3103466192355126,0.6394083520190822,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
124,0.5930791602992187,-0.4607495818635055,2.826449093586074,-2.2885326132270816,-2.447356902179494,-0.8510085220667984,-0.4735485087623461,-1.6931022390478325,0.4599340389104946,0.923262449866913,0.3620249346506929,1.502579285334021,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
125,0.5993534271298397,1.0690638016327052,0.5320310013731063,-1.827305527355825,-1.0539253951248073,-0.6434339113370932,-0.5140276340338463,-0.1611161745134937,-0.08751244132712416,0.6680138527300908,0.649481317789504,0.13906443883146516,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
126,0.19483708805097,0.6813472748227687,2.4872920059069648,-2.264817473621319,-1.9154330824100694,-0.9919361380022979,-1.2334130518159474,-0.9791783191328376,0.937157740866806,1.0139192625268043,0.6796153823875248,1.311816721425661,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
127,1.3840216943201327,1.4230200375059516,1.6900238023164311,-1.4072757062179604,-1.8782410713846267,-1.4439984430069452,-0.20025655590381408,-0.5531195034763717,0.27686932288002936,0.8960814045326089,1.1852320098277602,1.545627590631985,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
128,1.4087892459161386,-0.20893207151497117,1.6212895429113303,-1.403623263609066,-2.0318726802698004,-2.3871930316515915,-0.02361261812337741,-1.0560131317075478,-0.3653367537453696,0.9190323587822965,0.4437434132355693,1.4009998693723762,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
129,-0.48,-0.8,0.16,-0.512,-0.832,0.128,-0.48533333333333334,-0.8053333333333333,0.1386666666666667,0.00014222222222222248,0.0001422222222222215,0.00022755555555555558,Fall with Wiggling Hands,1,1521641873.0089998,4.959000110626221
130,0.9467616586469784,1.6171023998917204,1.5063776249102339,-2.020717482777222,-1.1180876409000469,-1.1882417309789357,-0.7743111356217308,0.17311546782537202,-0.3058811342113478,0.7638527937122495,0.8993949358496861,0.815128586110577,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
131,1.2591753676596038,1.0092180907127006,1.6898240100054518,-1.7665823537962226,-1.8084529227069137,-0.6840039840587212,-0.38224834131625474,-0.03839457298608098,0.20743868983267888,0.8539871119108389,1.0009930857732445,0.576150804310537,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
132,1.1817746022483142,1.6372021738361462,2.2889598774131796,-2.869064874637552,-0.4665097392685081,-0.409591352819875,-0.7669233602001639,0.381881748033272,0.8668660902976223,1.707661473661481,0.4036927258219961,0.5983959423333948,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
133,0.20461700675910321,1.84866423564197,1.4062381211342407,-2.7324355487740104,-1.6869245814150302,-2.7679812413030622,-1.0321048310462875,0.2796068734398246,-0.2737610359108905,1.0063642982905565,0.9396313770990827,2.1655899685555884,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
134,0.8213103322270288,1.4713757451799534,1.7849227287416545,-2.1156697820586703,-2.6069648517382875,-0.9519100694312661,-0.5587968476691606,-0.49870284786424224,0.3438486960487489,0.8523803229243091,1.3116186113597268,0.8514325555571235,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
135,-0.32401269376270325,1.6712312085256626,2.271609717471872,-2.326432648670324,-2.6665224708621698,-1.1389459475570196,-1.193888867837133,-0.054689135001772055,0.3502819770091188,0.7178709179562912,2.3246884550735616,1.0676176646773912,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
136,0.4538926566428858,0.9051029574429441,1.2185914262257351,-2.4492893205213813,-1.644904005052224,-1.0307479986815737,-0.6614093817204909,-0.10875545052238353,-0.002476938028576528,0.6469690293596547,0.5512450098328083,0.6589675281957049,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
137,0.2559310242684212,1.3870985171779875,1.3010528528236889,-1.5494497033762515,-1.0796177527703197,-1.989159689394738,-0.6124004844500202,0.28554572374029613,0.006166406387075829,0.43864621220221955,0.7939603302914251,1.127424232526781,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
138,0.7799062331710435,1.475783035761444,1.3840897390094242,-2.7961746409480357,-1.9084207113264517,-1.1595879515414562,-0.9287165308526522,-0.4923906716867409,0.551224330976968,1.2165327232406966,1.2537503819753346,0.6647496880797429,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
139,0.2652017205937057,1.6687678862083104,1.7380038449850181,-1.5516464947392792,-1.6215786765576683,-0.30996854335451374,-0.4825610422321304,0.40346057933351376,0.8951880785036754,0.38841242941986315,1.1330451358779254,0.483672831151187,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
140,-0.48,0.32,0.832,-1.056,-0.8,0.128,-0.7319999999999999,-0.092,0.516,0.030320000000000007,0.18008000000000007,0.05515199999999999,Fall with Wiggling Hands,1,1521641875.5089998,4.959000110626221
141,1.0424451291130412,0.5590705109774156,2.649517428762784,-2.38967547853251,-2.9808767467501553,-1.9573880509590145,-0.45468632496922884,-1.2310671309175387,0.2195207639125298,1.1194221968723426,0.8770706907437651,1.908859734708481,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
142,1.7448329985843478,0.26732514018584586,1.4785348393150755,-1.573404059099478,-2.7260810435372598,-2.1797383457643242,-0.09896678574762158,-0.9437978635020944,-0.051376459601289594,1.1069557745215024,0.8381208178506143,0.8140128769060375,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
143,1.9926042998016404,0.6247588854560419,2.188708231245308,-1.9183037351566963,-3.4148907949294256,-1.5614757645163118,-0.37230522675992433,-1.3127009362772364,0.6772301612200545,1.3723687062642709,1.233967263189925,1.405472865922726,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
144,1.0128545832477776,0.2044659887745831,2.742208842042657,-1.7331002646262768,-2.3820722360837934,-1.6790062794919351,-0.504657036209116,-0.7546814740527629,0.3852490102496075,0.7142122354525401,0.7205611551701557,1.4218067608363176,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
145,0.7184063499725232,0.9135711681259843,2.0790754627307275,-1.8772636205215951,-2.5995889889020445,-1.249907705279857,-0.8225258361270544,-1.027382013533668,0.6410167573750765,0.6062736310549622,0.8229743140447466,1.0007708109129236,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
146,1.4163026936156715,0.7082420426385482,0.8597063424658576,-1.2043889772718779,-2.8316078021195854,-2.0913981256088023,-0.3119202876178933,-0.89499336008278,-0.38286406822673635,0.6343476171887775,1.204424592719996,0.8474250642782378,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
147,0.4440380855603348,0.6671974520794524,1.620216497590687,-2.255329243789794,-1.9737241393935743,-1.3507137610616704,-0.9590756206861842,-0.3685560244664445,-0.07167073659781986,0.5209842767501573,0.7710799223583362,0.7772830577418217,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
148,1.3806777446594438,0.43308658975458936,1.3215541731793958,-2.8931762705309274,-2.3060980188129343,-1.4025641655807655,-0.6726046573503409,-0.6151969051688674,0.044367328947019356,1.3822659191707871,0.5458886764509497,0.707795296277978,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
149,-0.37012839600579883,1.2704659591757537,1.4335042549442876,-3.1337360231710125,-2.8002576742809167,-0.24536425397982728,-1.4633220188563432,-1.2179821323848807,0.5604546528953968,0.7684573087698291,1.2394601639505485,0.22173332570755103,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
150,1.0655101030157652,1.3505957225067755,2.961424869979872,-2.6476217850624923,-3.0995768921464704,-0.3683695522203688,-0.3531282058274216,-1.1575974388724493,0.6851363780398733,1.0831415764259964,1.4149683710774328,0.6895294167645402,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
151,-0.448,-0.736,0.192,-0.576,-0.864,0.128,-0.488,-0.8186666666666668,0.14666666666666667,0.003263999999999998,0.0016142222222222218,0.00041955555555555556,Fall with Wiggling Hands,1,1521641915.9069998,4.961000204086304
152,1.1940766472341928,0.36121900198637513,1.5885974202259463,-1.9407969652643895,-2.5436683692840623,-0.5377899180641604,-0.41368307354191963,-0.9993037525012008,0.40355547993208285,0.6938841264413161,0.5946094977703881,0.393379032256357,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
153,0.28871709532279954,0.2767395656054349,1.6317648042690513,-1.6430100979581193,-1.7492359158296793,-1.387991013859851,-0.682034065459116,-0.35078337083333566,0.3448286096999285,0.28071472020776517,0.3542851331555093,0.5927468576000569,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
154,0.6779096789784093,0.09598514702894478,2.15134002522952,-2.1478254707039164,-2.8091502332015277,-0.38526300292460525,-0.4035377350740121,-1.5320670552715612,0.8340755251415096,0.6032184010573143,0.6607496939033282,0.695806072513207,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
155,1.7248446440076646,1.2760862433162408,1.7733130944904458,-1.6475163108764075,-1.290026923544392,-1.7965774979990776,-0.352126749889831,-0.300896142369768,-0.027816210386853057,0.9152267044172505,0.5393841272797849,0.9890783274461707,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
156,1.037554911783484,1.3697003517459074,1.3568637025404242,-2.172837684120321,-2.014904605067676,-1.2511693207681955,-0.5049322082871744,-0.6800162737479803,0.11725636478465869,1.3128225322718443,1.0015269263681146,0.6057209782449605,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
157,0.7323110501896739,1.4991784385505382,1.6618639598668299,-2.6353691274654873,-2.9611595824582513,-2.8473577703533106,-0.689720416861265,-0.7238853371042216,0.2119362395176967,0.8578951276048149,1.210402832654188,1.7297481340166625,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
158,0.4354680584416369,2.2190350966649546,1.6761769968884774,-2.067929833625605,-1.2060955089367782,-2.1864573523080932,-0.7899403747093188,0.022574926510771604,-0.23393928807133557,0.7284986657835651,1.0832744639442038,1.2852426814896,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
159,1.2271250305717656,0.1027928029189491,1.7061901265136457,-2.392553399829567,-2.95592080062746,-0.7113798257870583,-0.7241754624385769,-0.9355786249083211,0.5159787378605672,0.9529994624533286,0.6732070185376774,0.6593355211721957,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
160,2.243308625820689,0.5760983061023498,1.503148505823329,-2.720220363142452,-2.218598482080095,-2.242961737445956,-0.3895349149459966,-1.0169592958823377,-0.15958609048244604,1.533027553357182,0.7950654766142872,1.0513119978083714,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
161,0.5709792215672772,1.0730418088784561,2.6392767754138644,-1.5317865015990153,-2.857420639933066,-2.5820518640729415,-0.5617359329226964,-0.8046217435857921,0.3292794048413271,0.4661143259898053,1.525340887603784,1.388885503353656,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
162,-0.448,-0.736,0.192,-0.576,-0.864,0.128,-0.488,-0.8186666666666668,0.14666666666666667,0.003263999999999998,0.0016142222222222218,0.00041955555555555556,Fall with Wiggling Hands,1,1521641918.4069998,4.961000204086304
163,0.16,0.224,0.544,-1.664,-2.08,-0.128,-0.24,-0.704,0.057600000000000005,0.2646528,0.8298496,0.03170304000000001,Jump,0,1521642350.133,4.940000057220459
164,0.16,0.224,0.544,-1.664,-3.328,-0.192,-0.344,-0.9400000000000001,0.066,0.27679999999999993,1.2117600000000002,0.042428,Jump,0,1521642352.633,4.959000110626221
165,0.576,0.064,0.64,-1.952,-3.328,-0.32,-0.34357894736842104,-1.0661052631578947,0.05221052631578948,0.40354677008310247,1.1970077783933522,0.06782227146814405,Jump,0,1521642355.133,4.999000072479248
166,1.856,0.768,0.256,0.352,-0.096,-0.448,0.9578666666666671,0.07093333333333335,-0.17386666666666678,0.033411982222222227,0.02195086222222229,0.0159186488888889,Lie Still on Bed,0,1521642746.7289999,4.981000185012817
167,0.992,0.032,-0.192,0.96,0.0,-0.224,0.9632000000000006,0.030933333333333358,-0.20213333333333347,9.216000000000024e-05,3.299555555555556e-05,0.00022158222222222218,Lie Still on Bed,0,1521642749.2289999,4.961000204086304
168,0.992,0.032,-0.192,0.96,0.0,-0.224,0.9616551724137937,0.03144827586206899,-0.19917241379310358,5.02259215219977e-05,1.735077288941731e-05,0.00017807372175980977,Lie Still on Bed,0,1521642751.7289999,4.921000242233276
169,0.992,0.032,-0.192,0.96,0.032,-0.224,0.961207547169812,0.03200000000000002,-0.19743396226415105,3.718333926664296e-05,4.333342374871281e-34,0.00014435884656461355,Lie Still on Bed,0,1521642754.2289999,4.960000276565552
170,0.992,0.032,-0.192,0.96,0.032,-0.224,0.9607619047619054,0.03200000000000002,-0.19885714285714295,2.380045351473928e-05,4.333342374871281e-34,0.00017240816326530615,Lie Still on Bed,0,1521642756.7289999,4.980000257492065
171,0.992,0.064,-0.16,0.96,0.0,-0.224,0.9634782608695657,0.029217391304347848,-0.19895652173913053,9.92060491493386e-05,0.00017034404536862006,0.0002187372400756146,Lie Still on Bed,0,1521642759.2289999,4.920000076293945
172,0.992,0.064,-0.16,0.96,0.0,-0.224,0.9633103448275868,0.027586206896551745,-0.19696551724137942,9.497265160523205e-05,0.00019238049940546953,0.000169550535077289,Lie Still on Bed,0,1521642761.7289999,4.960000038146973
173,0.992,0.032,-0.192,0.96,0.0,-0.224,0.9605423728813566,0.027661016949152562,-0.1952542372881357,1.7061763860959465e-05,0.00012002068371157719,9.354553289284672e-05,Lie Still on Bed,0,1521642764.2289999,4.979000091552734
174,0.992,0.064,-0.192,0.928,0.0,-0.224,0.9606037735849062,0.03018867924528304,-0.1950188679245284,5.759772160911354e-05,9.332289070843728e-05,8.749021003915979e-05,Lie Still on Bed,0,1521642766.7289999,4.999000072479248
175,1.024,0.064,-0.16,0.896,0.0,-0.224,0.9634042553191491,0.02927659574468087,-0.1974468085106384,0.0004895174287007693,0.00012330647351742864,0.0002753535536441828,Lie Still on Bed,0,1521642769.2289999,4.989000082015991
176,1.024,0.032,-0.16,0.896,0.0,-0.224,0.9666976744186051,0.02827906976744188,-0.19572093023255824,0.0005504899945916707,0.00010522444564629541,0.00024810816657652794,Lie Still on Bed,0,1521642771.7289999,4.178000211715698
177,0.928,-0.096,0.224,-0.128,-0.992,-0.096,0.24933333333333332,-0.8506666666666671,0.09066666666666667,0.058792888888888895,0.04812088888888888,0.005603555555555556,Throw Himself on Bed,0,1521642805.046,4.930000066757202
178,2.368,0.576,0.544,0.0,-0.832,-0.384,0.7413333333333333,-0.2026666666666667,0.08800000000000001,0.34267022222222215,0.1751608888888889,0.05412266666666667,Throw Himself on Bed,0,1521642807.546,4.979000091552734
179,0.32,-0.896,0.16,0.128,-0.96,0.064,0.22933333333333347,-0.939733333333334,0.1013333333333334,0.0030094222222222236,0.000306062222222221,0.0006200888888888889,Throw Himself on Bed,0,1521642828.806,4.431999921798706
180,0.32,-0.896,0.096,0.256,-0.928,0.064,0.28800000000000003,-0.9244444444444445,0.08177777777777778,0.0006826666666666667,0.000101135802469136,0.0002528395061728395,Throw Himself on Bed,0,1521642831.306,4.482000112533569
181,0.16,-0.928,0.192,0.128,-0.96,0.16,0.1386666666666667,-0.944,0.16533333333333336,0.00022755555555555558,0.0002559999999999987,0.0001422222222222222,Throw Himself on Bed,0,1521642864.635,4.940000057220459
182,0.256,1.504,0.192,-0.288,-0.96,-0.896,0.010666666666666677,0.19911111111111113,-0.192,0.03003733333333333,0.7454214320987655,0.12720355555555551,Throw Himself on Bed,0,1521642867.135,4.982000112533569
183,0.256,1.504,0.032,-0.288,0.448,-0.896,-0.058666666666666666,0.7733333333333333,-0.3733333333333333,0.030520888888888886,0.1288248888888889,0.09204622222222221,Throw Himself on Bed,0,1521642869.635,3.9820001125335693
184,0.576,-0.768,0.224,0.096,-1.12,-0.224,0.3182222222222224,-0.9111111111111116,0.0737777777777778,0.009383506172839501,0.004009876543209879,0.00550795061728395,Lie Down,0,1521642983.7889998,4.940000295639038
185,1.792,0.416,0.224,0.096,-1.12,-0.672,0.5532444444444448,-0.605866666666667,-0.029866666666666646,0.1395198735802469,0.1918020266666667,0.047349760000000005,Lie Down,0,1521642986.2889998,4.741000175476074
186,1.792,0.416,0.128,0.096,-0.704,-0.672,0.874666666666667,-0.08177777777777778,-0.3226666666666669,0.08652800000000001,0.07824750617283961,0.05463466666666667,Lie Down,0,1521642988.7889998,4.921000242233276
187,1.312,0.096,0.224,0.096,-0.96,-0.352,0.4586666666666667,-0.6840000000000003,0.04266666666666666,0.17311288888888887,0.15426666666666666,0.02301155555555555,Lie Down,0,1521643008.0519998,4.700000286102295
188,1.312,0.864,0.128,-0.128,-0.928,-0.576,0.5706666666666668,-0.06222222222222221,-0.21155555555555555,0.20073244444444446,0.39270083950617285,0.06532424691358023,Lie Down,0,1521643010.5519998,3.9810001850128174
189,1.888,0.32,0.224,0.288,-0.864,-0.736,0.7540000000000001,-0.27999999999999997,-0.13399999999999998,0.15615600000000004,0.19936000000000004,0.07324399999999998,Lie Down,0,1521643028.7919998,4.981000185012817
190,1.888,0.96,0.704,0.064,-0.864,-0.736,0.7040000000000004,0.2112000000000001,-0.15857777777777787,0.12315306666666667,0.24359367111111105,0.12296899950617284,Lie Down,0,1521643031.2919998,4.921000242233276
191,1.216,0.96,0.704,0.064,0.16,-0.576,0.7418775510204086,0.34742857142857153,-0.30628571428571444,0.06731957684298201,0.0575529795918368,0.11460440816326525,Lie Down,0,1521643033.7919998,4.1610002517700195
192,0.16,-0.928,0.192,0.032,-0.992,0.096,0.10560000000000007,-0.9576000000000002,0.14240000000000008,0.00072704,0.00022463999999999948,0.0006630399999999999,Raise Hand Then Put It Down,0,1521643160.603,4.940000057220459
193,0.256,-0.896,0.256,-0.032,-0.992,0.032,0.11314285714285721,-0.953142857142857,0.14228571428571438,0.004277551020408164,0.0005381224489795912,0.0021913469387755107,Raise Hand Then Put It Down,0,1521643163.103,4.620000123977661
194,0.256,-0.896,0.224,0.0,-1.024,0.064,0.11621052631578956,-0.957754385964912,0.1437192982456141,0.0025018504155124655,0.0005339045860264689,0.0013697457679285937,Raise Hand Then Put It Down,0,1521643177.7429998,4.920000314712524
195,0.256,-0.864,0.256,-0.064,-1.024,0.032,0.12015094339622649,-0.9569811320754719,0.14188679245283028,0.0047879017443930244,0.0009376034175863282,0.002608666429334285,Raise Hand Then Put It Down,0,1521643180.2429998,4.950000286102295
196,0.256,-0.896,0.256,-0.064,-0.992,0.032,0.13300000000000006,-0.9530000000000006,0.14900000000000005,0.005574999999999999,0.0005589999999999984,0.002534999999999998,Raise Hand Then Put It Down,0,1521643182.7429998,4.979000091552734
197,0.256,-0.896,0.192,0.096,-0.992,-0.16,0.18400000000000002,-0.9472000000000005,0.0624,0.0025472000000000003,0.0005529599999999988,0.011415039999999998,Raise Hand Then Put It Down,0,1521643185.2429998,3.7190001010894775
198,0.288,-0.864,0.224,0.032,-1.024,0.0,0.16096969696969707,-0.9444848484848491,0.13090909090909097,0.005056999081726354,0.0008763709825527997,0.0029394159779614322,Raise Hand Then Put It Down,0,1521643212.0489998,4.950000286102295
